Fecha;Fondo;N;Peso;Var_Por;
7/6/2024;BOLSAINTERNACIONAL;1;98;0.403887687
1/7/2024;BOLSAINTERNACIONAL;1;98;0.355652887
2/7/2024;BOLSAINTERNACIONAL;1;98;0.168139493
3/7/2024;BOLSAINTERNACIONAL;1;98;0.247208782
4/7/2024;BOLSAINTERNACIONAL;1;98;0.049810975
5/7/2024;BOLSAINTERNACIONAL;1;98;0.191972215
8/7/2024;BOLSAINTERNACIONAL;1;98;-0.06430628
9/7/2024;BOLSAINTERNACIONAL;1;98;-0.035719403
1/8/2024;BOLSAINTERNACIONAL;1;98;-1.049877395
2/8/2024;BOLSAINTERNACIONAL;1;98;-2.640620131
5/8/2024;BOLSAINTERNACIONAL;1;98;-3.129494219
6/8/2024;BOLSAINTERNACIONAL;1;98;1.040129848
7/8/2024;BOLSAINTERNACIONAL;1;98;0.380350626
8/8/2024;BOLSAINTERNACIONAL;1;98;1.279564588
9/8/2024;BOLSAINTERNACIONAL;1;98;0.452206866
2/9/2024;BOLSAINTERNACIONAL;1;98;-0.136981013
3/9/2024;BOLSAINTERNACIONAL;1;98;-1.149967499
5/9/2023;BOLSAUSA;1;98;0.354788999
6/9/2023;BOLSAUSA;1;98;-0.738961048
7/9/2023;BOLSAUSA;1;98;-0.149854377
8/9/2023;BOLSAUSA;1;98;0.198655893
2/10/2023;BOLSAUSA;1;98;1.032225031
3/10/2023;BOLSAUSA;1;98;-1.241693877
4/10/2023;BOLSAUSA;1;98;0.312584379
5/10/2023;BOLSAUSA;1;98;-0.562510897
6/10/2023;BOLSAUSA;1;98;0.80848224
1/11/2023;BOLSAUSA;1;98;1.121404544
2/11/2023;BOLSAUSA;1;98;1.318125222
3/11/2023;BOLSAUSA;1;98;-0.063917535
6/11/2023;BOLSAUSA;1;98;0.385780187
7/11/2023;BOLSAUSA;1;98;0.518090197
8/11/2023;BOLSAUSA;1;98;0.099298774
1/12/2023;BOLSAUSA;1;98;0.289009525
4/12/2023;BOLSAUSA;1;98;-0.203416634
5/12/2023;BOLSAUSA;1;98;0.562464489
6/12/2023;BOLSAUSA;1;98;-0.103639488
7/12/2023;BOLSAUSA;1;98;0.614301106
8/12/2023;BOLSAUSA;1;98;0.649151767
1/1/2024;BOLSAUSA;1;98;-0.00541098
2/1/2024;BOLSAUSA;1;98;0.370030219
3/1/2024;BOLSAUSA;1;98;-0.405602564
4/1/2024;BOLSAUSA;1;98;-0.58731225
5/1/2024;BOLSAUSA;1;98;0.212909159
8/1/2024;BOLSAUSA;1;98;1.427515594
9/1/2024;BOLSAUSA;1;98;0.154460165
1/2/2024;BOLSAUSA;1;98;0.668931644
2/2/2024;BOLSAUSA;1;98;2.035439884
5/2/2024;BOLSAUSA;1;98;0.298209524
6/2/2024;BOLSAUSA;1;98;0.133471545
7/2/2024;BOLSAUSA;1;98;0.693068866
8/2/2024;BOLSAUSA;1;98;-0.090583539
9/2/2024;BOLSAUSA;1;98;0.588694642
1/3/2024;BOLSAUSA;1;98;0.448603588
4/3/2024;BOLSAUSA;1;98;-0.482538288
5/3/2024;BOLSAUSA;1;98;-1.077530911
6/3/2024;BOLSAUSA;1;98;0.045803357
7/3/2024;BOLSAUSA;1;98;0.530996199
8/3/2024;BOLSAUSA;1;98;-0.494844642
1/4/2024;BOLSAUSA;1;98;0.23541809
2/4/2024;BOLSAUSA;1;98;-0.936566016
3/4/2024;BOLSAUSA;1;98;-0.534795703
4/4/2024;BOLSAUSA;1;98;-1.284871502
5/4/2024;BOLSAUSA;1;98;1.051847923
8/4/2024;BOLSAUSA;1;98;-0.188885225
9/4/2024;BOLSAUSA;1;98;0.17113847
1/5/2024;BOLSAUSA;1;98;-0.784104012
2/5/2024;BOLSAUSA;1;98;0.829196193
3/5/2024;BOLSAUSA;1;98;0.9155997
6/5/2024;BOLSAUSA;1;98;0.889616234
7/5/2024;BOLSAUSA;1;98;0.309876839
8/5/2024;BOLSAUSA;1;98;0.06492128
9/5/2024;BOLSAUSA;1;98;0.210332703
3/6/2024;BOLSAUSA;1;98;-0.286767824
4/6/2024;BOLSAUSA;1;98;0.442424106
5/6/2024;BOLSAUSA;1;98;1.150063294
6/6/2024;BOLSAUSA;1;98;-0.05164855
7/6/2024;BOLSAUSA;1;98;0.726185572
1/7/2024;BOLSAUSA;1;98;0.111718979
2/7/2024;BOLSAUSA;1;98;0.536064178
3/7/2024;BOLSAUSA;1;98;0.098912371
4/7/2024;BOLSAUSA;1;98;-0.238257763
5/7/2024;BOLSAUSA;1;98;0.465668004
8/7/2024;BOLSAUSA;1;98;0.111231098
9/7/2024;BOLSAUSA;1;98;0.201801478
1/8/2024;BOLSAUSA;1;98;-0.942758178
2/8/2024;BOLSAUSA;1;98;-2.892823436
5/8/2024;BOLSAUSA;1;98;-3.361492101
6/8/2024;BOLSAUSA;1;98;1.127769945
7/8/2024;BOLSAUSA;1;98;-0.594777226
8/8/2024;BOLSAUSA;1;98;2.330252471
9/8/2024;BOLSAUSA;1;98;0.51130159
2/9/2024;BOLSAUSA;1;98;-0.213912912
3/9/2024;BOLSAUSA;1;98;-1.77289006
5/9/2023;DIVIDENDO;1;98;-0.186582701
6/9/2023;DIVIDENDO;1;98;-0.343209165
7/9/2023;DIVIDENDO;1;98;0.40531769
8/9/2023;DIVIDENDO;1;98;0.211312334
2/10/2023;DIVIDENDO;1;98;-0.511361554
3/10/2023;DIVIDENDO;1;98;-1.083588498
4/10/2023;DIVIDENDO;1;98;-0.197740749
5/10/2023;DIVIDENDO;1;98;0.097188627
6/10/2023;DIVIDENDO;1;98;0.376166532
1/11/2023;DIVIDENDO;1;98;0.935773417
2/11/2023;DIVIDENDO;1;98;0.841108105
3/11/2023;DIVIDENDO;1;98;-0.366727971
6/11/2023;DIVIDENDO;1;98;-0.119675414
7/11/2023;DIVIDENDO;1;98;-0.27102376
8/11/2023;DIVIDENDO;1;98;0.092543681
1/12/2023;DIVIDENDO;1;98;0.942629557
4/12/2023;DIVIDENDO;1;98;0.158898167
5/12/2023;DIVIDENDO;1;98;0.414434228
6/12/2023;DIVIDENDO;1;98;0.147050147
7/12/2023;DIVIDENDO;1;98;0.071521022
8/12/2023;DIVIDENDO;1;98;0.47278183
1/1/2024;DIVIDENDO;1;98;-0.00591481
2/1/2024;DIVIDENDO;1;98;0.993288362
3/1/2024;DIVIDENDO;1;98;-0.078709435
4/1/2024;DIVIDENDO;1;98;0.568430815
